participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_mapType
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","5","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","55","undefined","6110","6110","Spike"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","5","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":7,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","6","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","50","undefined","6457","6457","Choropleth"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","6","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","40","undefined","6457","6457","Choropleth"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","6","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":10,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","7","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","70","undefined","11633","11633","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","7","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","75","undefined","11633","11633","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","7","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":3,""keydown"":4,""keyup"":3,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","8","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","10","undefined","14927","14927","Choropleth"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","8","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","5","undefined","14927","14927","Choropleth"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","8","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","9","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","15","undefined","5822","5822","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","9","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","5822","5822","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","9","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":15,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","10","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","50","undefined","25289","25289","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","10","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","40","undefined","25289","25289","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","10","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":11,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","11","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","40","undefined","18123","18123","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","11","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","25","undefined","18123","18123","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","11","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":12,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","12","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","5","undefined","7654","7654","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","12","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","5","undefined","7654","7654","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","12","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","13","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","60","undefined","8298","8298","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","13","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","50","undefined","8298","8298","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","13","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":8,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","14","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","45","undefined","16290","16290","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","14","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","55","undefined","16290","16290","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","14","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","15","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","5","undefined","16457","16457","Spike"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","15","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","0","undefined","16457","16457","Spike"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","15","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":24,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","16","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","40","undefined","7211","7211","Spike"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","16","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","45","undefined","7211","7211","Spike"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","16","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":9,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","17","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","40","undefined","11357","11357","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","17","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","35","undefined","11357","11357","Hexbin"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-hexbin","17","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":7,""keydown"":7,""keyup"":6,""mousemove"":9,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","18","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","30","undefined","12878","12878","Spike"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","18","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","55","undefined","12878","12878","Spike"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-spike","18","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","19","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","10","undefined","7186","7186","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","19","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","7186","7186","Bubble"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-bubble","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":8,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","20","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","20","undefined","8632","8632","Choropleth"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","20","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","20","undefined","8632","8632","Choropleth"
"8d0e6184-3a35-487b-a67a-40de085e40ae","trial-choropleth","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":2,""keyup"":1,""mousemove"":7,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
